0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-1.2555177013266634,0.6223743142444571,-0.033299534946362196,1.4614824292123698,-0.35941493924567847,0.5829222017135578,-0.19296952411517532,-1.4597188342103606,0.6992288799489359,1.3220375212571898,-0.4694205089734431,-0.4681617386926295,-0.42218034677622307,0.011279496422341896,-0.3370025136428096,-1.5705386239064894
-1.523991980709045,0.36888508034149486,-0.2248874200736283,0.3342588915081792,2.0034319329452503,0.5829222017135578,-0.19296952411517532,-1.4597188342103606,1.2091757131948027,0.7948800156361522,-0.5054918369330378,-0.5033394754450062,-0.3619383684768374,-1.2557971322086978,-1.690440097196786,0.6269904411662411
-0.15991133744599392,0.43801850776957557,0.1103913788990878,1.170177470030388,0.6165435514418792,0.5829222017135578,-0.19296952411517532,-1.391017290996721,1.2091757131948027,0.7948800156361522,-0.5212361279107642,-0.5001707272908508,-0.35049350064285867,-1.5243254031947089,-1.2619379052772528,1.5577774438747907
0.14848196336003622,1.0371748788129405,-0.06523084913423978,1.018192273935441,-0.35941493924567847,0.5829222017135578,-0.19296952411517532,-1.391017290996721,1.2091757131948027,0.7948800156361522,-0.45945441572546974,-0.465878794724788,-0.4272221454771031,-0.15997043606875702,-0.18339717576881667,-1.226242098803671
-0.2554012260437826,0.737596693291258,-0.2248874200736283,0.8282107788167571,-0.35941493924567847,0.5829222017135578,-0.19296952411517532,-1.391017290996721,1.2091757131948027,0.7948800156361522,-0.4214287835469999,-0.49946545578060586,-0.413427500019584,0.14848488426814738,-0.3035827765790034,-0.21429105720725855
0.10422617610865437,0.3919295561508554,0.6053267488111919,1.7907836874180887,-0.35941493924567847,0.5829222017135578,-0.19296952411517532,-1.391017290996721,1.2091757131948027,0.7948800156361522,-0.41495996102927124,-0.47857852767742665,-0.3768411728532854,-0.25547952819035313,-0.11551410695208703,0.705186409722273
1.5450933232640132,0.6684632658631773,2.44137731461416,1.7401219553864395,-0.35941493924567847,0.5829222017135578,-0.19296952411517532,-1.391017290996721,1.2091757131948027,0.7948800156361522,-0.3862392227433366,-0.46729962984553997,-0.24014816631606925,0.1042201969428773,0.010190745346440233,2.3800297106963604
0.8305646470123057,1.659375725665665,2.329617714956588,0.18227369541323224,-0.35941493924567847,0.5829222017135578,-0.19296952411517532,-1.391017290996721,1.2091757131948027,0.7948800156361522,-0.3263498615652898,-0.5033601213568881,-0.23368698581569336,1.5453771101349338,-1.2579928960955702,1.5368891356612095
-0.6451181873462409,1.6824202014750247,0.17425400727484297,0.24560086045279353,-0.35941493924567847,0.5829222017135578,-0.19296952411517532,-1.391017290996721,1.2091757131948027,0.7948800156361522,-0.4073081435375466,-0.5190996824784099,-0.3510889088944779,0.8307047383710946,-1.526755773441901,0.054723678078142074
0.4382341332128003,0.46106298357893566,1.259918689662685,1.7654528214022644,-0.35941493924567847,0.5829222017135578,-0.19296952411517532,-1.3223157477830814,1.2091757131948027,0.7948800156361522,-0.44576594031114253,-0.4573365305836439,-0.46555506821578885,-0.6452748636437757,-0.16120880388042813,-1.3206114110799825
1.8480046102206824,1.1063083062410204,1.1800904041929907,1.6514639243310538,-0.35941493924567847,0.5829222017135578,-0.19296952411517532,-1.3223157477830814,1.2091757131948027,0.7948800156361522,-0.4061238856855344,-0.4193223219600707,-0.4815685936745121,0.43829532482133554,0.14751600607021334,-1.5536214295558568
2.096598577451762,1.498064395000144,1.0204338332536023,1.1955083360462129,-0.35941493924567847,0.5829222017135578,-0.19296952411517532,-1.3223157477830814,1.2091757131948027,0.7948800156361522,-0.3369337101166851,-0.41285544278805153,-0.35747700205792354,1.8483493141603737,-0.2568013398807556,0.748346610318472
0.7744563347228373,1.4289309675720632,0.23811663565059815,1.1575120370224758,-0.35941493924567847,0.5829222017135578,-0.19296952411517532,-1.3223157477830814,1.2091757131948027,0.7948800156361522,-0.3760304793632878,-0.3841433327066118,-0.4068963510678344,2.0969932749587117,0.10321264580690981,0.4012579874331246
1.1202659824401744,1.0371748788129405,1.9145106305141775,0.030288499318285013,-0.35941493924567847,0.5829222017135578,-0.19296952411517532,-1.3223157477830814,1.2091757131948027,0.7948800156361522,-0.4248603713505554,-0.32427196332425506,-0.3950117453393719,0.7745851424019962,1.5456286613527415,-0.0962853320721617
-0.08639554992032686,1.7054646772843851,0.7490176626566418,0.7775490467851082,4.67447622324804,0.5829222017135578,-0.19296952411517532,-1.3223157477830814,1.2091757131948027,0.7948800156361522,-0.4878347648160505,-0.4052059240341037,-0.3796165462687871,1.1204643342763145,0.8303318984089906,-0.1938327819110686
0.3258557962242387,1.5211088708095035,2.2338237723929546,1.3981552641728086,-0.25668246654172505,0.5829222017135578,-0.19296952411517532,-1.3223157477830814,1.2091757131948027,0.7948800156361522,-0.4757604130205077,-0.44365216742311464,-0.44319804645790956,-0.08643986412772725,-0.6469372296623483,-0.3199798037184875
0.8080402080359289,1.336753064334622,0.6691893771869476,1.4741478622202824,-0.35941493924567847,0.5829222017135578,-0.19296952411517532,-1.2536142045694416,1.2091757131948027,0.7948800156361522,-0.44086529181827466,-0.40402202195354914,-0.47546709871823245,0.32589438795228937,0.4375796466771284,-1.5898750742007735
